respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start
6d5fba550f26,0,Apka net 2din theek chlta fyr kharab ho jata complaint pe complaint kro fyr jakr theek hoga paise faltu me lgte h,Frequent Disconnections,Bad Customer Support - Call Centre,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
cfaccd1cb55e,5,Apka net din m kahi bat band ho jata h...,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
0492cfb0c14f,0,Apka network mah me 1o din band rhta hai richarge 5din phale bolte ho,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
caa7db07da85,0,Bahut ghatiya service hai har ek din nahi chalta hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
1287de23e5fb,0,Bakwas net h sala kahi ruk jata h abhi update kar raha tha system 98 per net chal a band ho gya 😡😡😡😡😡,Frequent Disconnections,,Bad Internet Experience,Verma,,45,CT,Sprint 11,2026-12-01
5b70a6e827cf,5,Bar bar band hota hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
b06af9c15f5d,4,Bar bar disconnect,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
dd157fcd6614,0,Bar bar net ka band hona sahi se na chalna,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
283a3624180b,8,Beech be net ruk jata hai jab bhi koi important kam kartey hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
91605917fde2,4,Beech m net nhi chlta or field ke employe aate bhi nhi hei dekhne or nunber bhi block kr dete hei,Frequent Disconnections,Bad Customer Support - Technician,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
3888ac6a4f20,0,Bich main net chala jata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
2453071c317f,5,bich me wifi kabhi kabhi band ho jata he isliye service achiidijiye fire 10 namber denge,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
a671243ca699,10,Good,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
7a38f03a2a09,4,Connectivity problem,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
a13189f97a18,0,Disconnect ho jata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,CT,Sprint 11,2026-12-01
38941123b489,3,"Everage 
 Rojana On Off Karna Pdhta hai 
 operator Change Karungaa",Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
79bfeb21d342,0,Har 2 din me internet band ho jata hai. Is time bhi band hai. Ptani kaisi service di jari h jo har 1-2 din me bnd ho jata h,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
bcb093f2933e,0,Har mahine internet bnd ho jata h uske bd 24 hours mange jate h use sahi krne k liye or problem har mahine ho jati h,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
9d5c889b6f22,3,Har month atleast 2 din ke liye internet band ho jata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
082f93f11466,0,"Hum khud pareshaan Hain view internet rows, bandh h* Jata hai.",Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
9d4cafd7c738,1,Internet get down everyday after 12 PM.Which create difficulty sometimes.,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
f52af75d03a4,6,Internet theek toh hai lekin beech beech me WhatsApp pe kisise chat karte hue message jaana ruk jaate hain internet ki wajah se jo ki mujhe ek problem lagi,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
9b3198a04208,0,itni bad quality hai pure mahine ka recharge Karo chalta sirf 15 din kbhi kuch dikat kbhi kuch dimag khrab h jis Din se lgwaya h,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
c1619a755149,1,Kabhi bhi network chala jata hai aur jab customer service se contact karo to humesha yahi bolte hain ki technician work kar kare hain ?,Frequent Disconnections,Bad Customer Support - Call Centre,Bad Internet Experience,Verma,,135,CT,Sprint 11,2026-12-01
cf7d35018b8f,0,Kabhi kabhi Internet available nahi rahta,Frequent Disconnections,,Bad Internet Experience,Verma,,135,CT,Sprint 11,2026-12-01
0ff9c712a7c1,0,Kat dete hai Subha subha or bicha bicha mai kitne din Tak chalta nhi hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
285f0b95427d,0,Kyo ki manth me 4 se 6 din service band rahti hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
4515f70fcb14,2,Kyu ki hr hfte hme wifi disconnecting k samna krna padta h. Wjh ye h,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
818894ccbfd5,3,Kyuki Kabhi Kabhi bahut problem Hoti Hai internet me chalne me Baar Baar band karke chalu Karna padta Hai rauter,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
5c7f2106aae2,0,network aate he nhi hai mahine mae 1hafte aate hi nhi hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
883da79b762c,3,Network issue bahut hai har 2 3 din me 2 3 ghante ke liye network gayab ho jata hai abhi bhi network nhi hai maine band chalu kar ke bhi dekh liya,Frequent Disconnections,,Bad Internet Experience,Verma,,45,CT,Sprint 11,2026-12-01
cd6f12de6fc8,0,Network issue bhot jada hota h month me 10 din se jada to network problem ho jati h,Frequent Disconnections,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
d2790e3c601d,9,Some time auto disconnect with mobile.,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
58db3cf7b908,0,Vahiyat network mahine 28 din ka recharge ho tha hei or har roz sham 7 30 9 0 net hi nhi ata,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
98a36b5948b8,0,Wiom ka network sahi nahi h bilkul bhi acha nahi chalta ruk ruk kar chalta hmaine toh bahut badi galti ki h lagva kar aur kabhi bhi network chale jate h,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
fffca675916c,8,Your service is well and good. There is no complaint about your service. But sometime internet goes many times in a single day like 3 and 4 times. So that's why I give 8 points to you,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
d37320005d68,0,एक महीने के रिचार्ज में 5 दिन तो नेट नहीं चलता।,Frequent Disconnections,,Bad Internet Experience,Verma,,135,CT,Sprint 11,2026-12-01
e9633543a387,0,कभी भी बिना किसी जानकारी के इंटरनेट बंद हो जाता है। स्पीड में दिक्कतें आती रहती हैं और पूरे दिन में इंटरनेट कई बार कटता है।,Frequent Disconnections,Slow Speed,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
17a20784ef78,4,"क्योंकि Wiom का इंटरनेट चलते-चलते बीच में 1 मिनट के लिए रुक जाता है, दिन में 3–4 बार।",Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
21d2ba9287a9,3,क्योंकि इंटरनेट बार-बार बंद हो जाता है।,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
651ae2f0f9a9,0,नेटवर्क प्रॉब्लम,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
e03d8a8201cc,0,Aapka Internet koi kam ka nhi hai,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
1ac281b71d98,0,Aaye Din network Nahin Aate,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
c88a505c7c0b,0,Acchi service nahin Hai,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
aa83582730d2,1,Ape ka network bich bich ma problem hoti ha,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
456fec4f5df9,0,Bad internet,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
a6933558426e,10,,,,,Verma,,45,CT,Sprint 11,2026-12-01
b6ebdb51c8a5,0,"Bad service, scamers. No internet at all, I am gonna file a case",General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
31ad33c8f894,0,Bekar h bhout,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
309709fa845e,0,Bekar service,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
06c508c03b6f,2,Best Wi-Fi net service,General Bad Service,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
794823c5c02a,0,Bilkul nhi,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
a82741072eac,10,Bullshit service,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
89a161e48493,4,Check my complaints,General Bad Service,,Bad Internet Experience,Verma,,135,CT,Sprint 11,2026-12-01
0a9189a79c32,8,First' of foll wiom provide best network but some time many issues,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
67f75d88419b,0,Fully bad service,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
823e8eb9dfa7,0,Hamara khud ka connection Sahi Nahin chal raha hai Kuchh Din,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
15abb0d978d1,0,Har mahine kam se kam 5/6 complaint,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
a2ba1f01607d,0,Internet issue,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
d38fd6bccf9c,1,Is Wi-Fi ka internet Sahi nahin chalta aur कभी-कभी net bhi ishu hota Hai vaise Wi-Fi to bahut achcha hai,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
dabb8202cd5f,0,Isska internet nhi chalta h aur sath m ye form bharne ke liye bhi padosi ka wifi connet krna pada sabse ghatiya internet service h isse achha toh sim ka recharge chalta h,General Bad Service,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
c0d3c340298f,0,It doesn't work.,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
edfe4c738a3f,7,Kabhi kabhi chlna band ho jata h 1 ghante baad khud hi shuru ho jata h,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
7c16548bd0b1,7,kharab chata hai 😡,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
123f2db27a29,0,Long signal not working so please improve your wiom network,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
7bde92fe4a94,0,M khud pareshan hu apki service s,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
0436b716fcc0,0,Mostly time bed service,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
ecf91685f8d4,0,Net canctivity not fine,General Bad Service,,Bad Internet Experience,Verma,,135,CT,Sprint 11,2026-12-01
e9a6f5296c25,10,Net mast chalta hai,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
6f81f4e2dc2c,1,Net problem de raha hai,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
cb9a7b63f16a,0,net work achche nh aa rhe,General Bad Service,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
c0c867d4210e,0,Network issue,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
02816c9e27d1,5,Network issue,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
d9049b7a8fdc,0,Network issue,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
488f3e9bba9a,5,Network kharab he kabhi bhi signal jata he,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
12cf61680f98,4,Network problem,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
561916133f09,0,Network Sahi nahin Hai,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
03cafbf62828,4,Network unavailability,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
7ba060870b04,5,"Not good seriously, facing daily basis problem in net, and service.",General Bad Service,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
b8cea1133b4a,0,"Not good very cheap service or coordinate, nothing",General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
93e6370bce93,0,Pooor service and network .......................,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
01c2335bafb5,2,Poor network,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
fb20298985d6,0,Poor Service,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
28138a71cf87,0,Sabse ghatiya service hai agr banda recharge krana bhul jaye yeb koi dikt aa jye or rechage khtm k 2 din bdd bhu recharge jre to 50 nayi nayi batein ghatiya service hai rating 0 hau,General Bad Service,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
5e571afa5a83,1,Sarvise nahi mil rahi hai barabar,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
e6d01df3335a,0,Service gandi h bahut chlta bilkul ni h,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
1f0b4d7b0317,1,Service is good but some time internet 🛜 problem in router,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
a5bae086e5ba,0,Service not good,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
326292e560bb,0,Service very bad,General Bad Service,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
35746c5e8288,5,Some items not conting,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
1fb3bf774508,5,time nahi h or market me or b wifi h,General Bad Service,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
c9894e9c3f56,0,To much bed,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
47b744a070a4,0,Very bad,General Bad Service,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
cade50eaff7c,0,Very poor,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
b2b8681d91cc,0,Weak Network,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
bc6832e6f441,0,Wifi nahi chal ta hai,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
e7b0504e90ac,0,WiFi properly not working,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
abe1bf064dc1,4,Wiom network sometimes does not work,General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
caf3dc26d670,5,"क्योंकि सर्विस उतनी अच्छी नहीं है, जितनी मैंने उम्मीद की थी।",General Bad Service,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
64295e90d7f6,0,,,,,Verma,,135,CT,Sprint 11,2026-12-01
c1717a0c8b4b,10,Aap ki seva se hum santusht hai. Isliye maine swayam mere 4mitron ko bhi wiom lagwane ki salaah di hai jisme se 2 ne lagwayi hai ..,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
cb1c09086e7b,10,Aapki enternate seva everage hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
ff0df729831f,1,Sab se Badiya hai,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
36c5e5f7b4df,10,Abhi tak to sahi chal Raha hai age ka kuch nhi pta,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
d26e78db2905,7,acha chalta h,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
70d7a87222fb,10,Acha network,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 11,2026-12-01
237c03b17638,3,Achaa sarvice hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
bbd770a7eb28,10,All good 👍,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
d91ab350fc6f,9,All network problem is very good,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
7b66a9ab3c02,10,Apki or taraki ho or apke connection pure India me ho ...,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
182e27f09e20,0,,,,,Verma,,270,CT,Sprint 11,2026-12-01
fde384e9da47,0,Network problem automatic device uncnt service very bad,General Bad Service,,Bad Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
090a524be956,0,,,,,Verma,,45,WA,Sprint 11,2026-12-01
659d7fa2f871,0,Bahoot h khraab chlta h net buffering ho hokr night poor chlta h net,Slow Speed,,Bad Internet Experience,Verma,,135,CT,Sprint 11,2026-12-01
dea946a35329,0,Daily no internet and again and again i have to complaint.,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
35a4e1ebc2db,0,,,,,Verma,,45,WA,Sprint 11,2026-12-01
275899abf39d,10,Badhiya chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
102970b03a3c,9,Bahut acchi service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
553cb212ae38,10,Bahut achcha,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
f18705f5c47a,10,Bahut badiya service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
bd39db0fad05,10,Because wiom is best,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 11,2026-12-01
b1c448aa5180,10,Behtar,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
12a93b1546d8,0,Bekar speed bar bar complane krne ke bad vi koi samadan na hona bekar sarvice,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 11,2026-12-01
2449b84a6e49,10,Best connectivity,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
f95d301e3731,10,Best internet,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
51e032c0ada8,10,Best internet,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
3fe47a6e1382,10,Best network,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
501cd0aa625e,7,Cost effectiveness.,Affordable,,Good Price,Verma,,45,WA,Sprint 11,2026-12-01
feedbf8cca7d,10,Best service,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
3e99a58ef5e2,10,Best service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
fa1d3615aa3c,10,Best service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
53686abbdd31,10,Best service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
1e02bbb95f56,10,Best service and network also 10 on 10,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 11,2026-12-01
50614034a84b,10,Best' sarvise,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
d5ad03fdc29e,5,Better And Good Router,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
eddc28fe6e65,10,Bhout aachi network hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 11,2026-12-01
57067f11508f,10,Choti family k liye sahi hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
ba433cc72dba,10,Connectivity,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
24473c850a88,10,Easy to understand,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 11,2026-12-01
5b4195e2c203,10,Excellent,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 11,2026-12-01
